Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Arboretum,38.914280000000076,-76.97214999999993,"Fairfield Inn & Suites Washington, DC/New York Avenue",38.916597,-76.971503,Hotel
Arboretum,38.914280000000076,-76.97214999999993,Arboretum Recreation Center,38.91386413574219,-76.97129821777344,Basketball Court
Arboretum,38.914280000000076,-76.97214999999993,Bladensburg Road & New York Ave,38.91667613316214,-76.97318028506052,Intersection
Arboretum,38.914280000000076,-76.97214999999993,National Herb Garden,38.911717180582606,-76.96922745170308,Garden
Arboretum,38.914280000000076,-76.97214999999993,Jindal Andre Automotive Services,38.91251,-76.97675,Automotive Shop
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,A Baked Joint,38.90228032532726,-77.01721519231795,Café
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Vida Fitness,38.90276718361165,-77.0176737483369,Gym / Fitness Center
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,sweetgreen,38.9033073,-77.018647,Salad Place
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Alta Strada,38.90278754804728,-77.01825588941573,Italian Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,425 Mass Rooftop Pool and Terrace,38.90078163542342,-77.01613930383651,Pool
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Texas de Brazil,38.900900130455106,-77.01794826714206,Brazilian Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Ottoman Taverna,38.901729264438245,-77.0163729786873,Turkish Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Wiseguy NY Pizza,38.89960847505472,-77.01596260070802,Pizza Place
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Mandu,38.902758325437524,-77.01792061328888,Korean Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,La Colombe Coffee Roasters,38.901054,-77.02010200000002,Coffee Shop
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,[solidcore] (solidcore),38.900712436828606,-77.01750466555698,Gym
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Sixth & I Historic Synagogue,38.90088412666675,-77.02017087333526,Synagogue
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,SoulCycle Mount Vernon,38.90192965071092,-77.02046871185301,Cycle Studio
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Busboys and Poets,38.902457,-77.018107,American Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Shouk,38.90273745213743,-77.02060014009477,Vegetarian / Vegan Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Eye Street Cellars,38.90130436350334,-77.01720093291087,Wine Shop
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,RPM Italian,38.90222,-77.02094,Italian Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Momiji,38.899996,-77.019193,Japanese Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Chaia,38.90101519926154,-77.02093368590184,Taco Place
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Farmers & Distillers,38.90135771339457,-77.02020585536955,American Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,The Capital Burger,38.903107469563096,-77.02175147440852,Burger Joint
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Hampton Inn by Hilton,38.901783953241576,-77.01946502923761,Hotel
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Kinship,38.90330468791273,-77.02179735225961,New American Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,National Building Museum Gift Shop,38.89765241014926,-77.01767358008435,Gift Shop
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,District Rico,38.90037038010604,-77.01161473989488,Peruvian Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Crimson Diner + Whiskey Bar,38.89999,-77.020975,Diner
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Daikaya,38.898537619341155,-77.01964259147644,Ramen Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Nando's,38.900370435317356,-77.02194153094578,Portuguese Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Morris,38.903482374227465,-77.02193680237613,Cocktail Bar
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Bantam King,38.89845203368468,-77.01911687850951,Ramen Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Izakaya,38.89857716865287,-77.01986527730847,Japanese Restaurant
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,National Building Museum,38.89771688560257,-77.01765401537371,Museum
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Goethe-Institut,38.90068302214026,-77.02197845290917,General College & University
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Walgreens,38.90001,-77.02179100000002,Pharmacy
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Primal Fitness,38.905879820047616,-77.01433356641621,Gym
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Homewood Suites by Hilton Washington DC Convention Center,38.9044209,-77.0182108,Hotel
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Yale West Gym,38.90467213026718,-77.01701636263532,Gym
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Yale West Rooftop Pool,38.90451096912825,-77.01798593997313,Pool
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,New York & New Jersey Ave NW Bus Stop,38.90539485372041,-77.0149935687654,Bus Stop
Mount Vernon Triangle,38.901947000000064,-77.01659999999998,Kiflu's Wine and Spirits,38.90581937238565,-77.01882879456231,Liquor Store
North Capitol Street,38.90022000000005,-77.01254999999998,District Rico,38.90037038010604,-77.01161473989488,Peruvian Restaurant
North Capitol Street,38.90022000000005,-77.01254999999998,Wiseguy NY Pizza,38.89960847505472,-77.01596260070802,Pizza Place
North Capitol Street,38.90022000000005,-77.01254999999998,425 Mass Rooftop Pool and Terrace,38.90078163542342,-77.01613930383651,Pool
North Capitol Street,38.90022000000005,-77.01254999999998,Ottoman Taverna,38.901729264438245,-77.0163729786873,Turkish Restaurant
North Capitol Street,38.90022000000005,-77.01254999999998,A Baked Joint,38.90228032532726,-77.01721519231795,Café
North Capitol Street,38.90022000000005,-77.01254999999998,National Postal Museum,38.897717245267756,-77.00829148292543,History Museum
North Capitol Street,38.90022000000005,-77.01254999999998,Food Truck Alley,38.89731215257944,-77.00899305276528,Food Truck
North Capitol Street,38.90022000000005,-77.01254999999998,Dangerously Delicious Pie Truck,38.89782167300064,-77.00928549341575,Food Truck
North Capitol Street,38.90022000000005,-77.01254999999998,CapMacDC,38.897616507958105,-77.00969041007575,Food Truck
North Capitol Street,38.90022000000005,-77.01254999999998,Texas de Brazil,38.900900130455106,-77.01794826714206,Brazilian Restaurant
North Capitol Street,38.90022000000005,-77.01254999999998,[solidcore] (solidcore),38.900712436828606,-77.01750466555698,Gym
North Capitol Street,38.90022000000005,-77.01254999999998,Pho Junkies,38.89837599035923,-77.00730588140307,Food Truck
North Capitol Street,38.90022000000005,-77.01254999999998,Eye Street Cellars,38.90130436350334,-77.01720093291087,Wine Shop
North Capitol Street,38.90022000000005,-77.01254999999998,Washington Court Hotel,38.896810416005344,-77.01107406451123,Hotel
North Capitol Street,38.90022000000005,-77.01254999999998,Union Square,38.90037787432326,-77.00904929140665,Plaza
North Capitol Street,38.90022000000005,-77.01254999999998,Dubliner Restaurant & Pub,38.897141099032005,-77.0093911886215,Irish Pub
North Capitol Street,38.90022000000005,-77.01254999999998,U.S. Government Publishing Office (GPO),38.898868697497136,-77.01027924640223,Government Building
North Capitol Street,38.90022000000005,-77.01254999999998,Subway,38.90046232937182,-77.00954842327882,Sandwich Place
North Capitol Street,38.90022000000005,-77.01254999999998,Kimpton George Hotel,38.896392,-77.009982,Hotel
North Capitol Street,38.90022000000005,-77.01254999999998,Corner Bakery Cafe,38.8966064453125,-77.00948333740234,Bakery
North Capitol Street,38.90022000000005,-77.01254999999998,Tapas Truck,38.8975225775136,-77.0097916390296,Food Truck
North Capitol Street,38.90022000000005,-77.01254999999998,Station Cafe,38.900790563000285,-77.00724708053168,Café
North Capitol Street,38.90022000000005,-77.01254999999998,National Capital Post Office,38.897850700000006,-77.00844570000002,Post Office
North Capitol Street,38.90022000000005,-77.01254999999998,Kelly's Irish Times,38.89711604908964,-77.00978279113771,Irish Pub
North Capitol Street,38.90022000000005,-77.01254999999998,Claire's,38.89738845825195,-77.00845336914062,Accessories Store
North Capitol Street,38.90022000000005,-77.01254999999998,Phoenix Park Hotel,38.8970685,-77.0093693,Hotel
North Capitol Street,38.90022000000005,-77.01254999999998,National Guard Association Of United States,38.898109436035156,-77.00955200195312,History Museum
North Capitol Street,38.90022000000005,-77.01254999999998,Sunrise Cafe,38.90146766121536,-77.00724894561387,Deli / Bodega
Downtown,38.89981000000006,-77.02320999999995,Dolcezza Gelato,38.900201300512784,-77.02421844005585,Ice Cream Shop
Downtown,38.89981000000006,-77.02320999999995,Poké Papa,38.89951518,-77.02341047,Poke Place
Downtown,38.89981000000006,-77.02320999999995,CAVA,38.8999712,-77.02231450000002,Mediterranean Restaurant
Downtown,38.89981000000006,-77.02320999999995,Zaytinya,38.898811,-77.023645,Mediterranean Restaurant
Downtown,38.89981000000006,-77.02320999999995,CityCenter DC,38.90045596345038,-77.02485680580139,Plaza
Downtown,38.89981000000006,-77.02320999999995,National Portrait Gallery,38.89771275421679,-77.02299004595119,Art Museum
Downtown,38.89981000000006,-77.02320999999995,Robert and Arlene Kogod Courtyard,38.8979546613046,-77.02295870066385,Plaza
Downtown,38.89981000000006,-77.02320999999995,Smithsonian American Art Museum,38.89774646995226,-77.02297925949097,Art Museum
Downtown,38.89981000000006,-77.02320999999995,Nando's,38.900370435317356,-77.02194153094578,Portuguese Restaurant
Downtown,38.89981000000006,-77.02320999999995,Boqueria,38.89941560000001,-77.0237551,Tapas Restaurant
Downtown,38.89981000000006,-77.02320999999995,Legal Sea Foods,38.898795416712815,-77.02185307275104,Seafood Restaurant
Downtown,38.89981000000006,-77.02320999999995,Del Frisco's Double Eagle Steakhouse,38.90074960000001,-77.02458790000001,Steakhouse
Downtown,38.89981000000006,-77.02320999999995,Fig & Olive,38.900294,-77.0241741,Mediterranean Restaurant
Downtown,38.89981000000006,-77.02320999999995,Centrolina,38.9002660100343,-77.0254173874855,Italian Restaurant
Downtown,38.89981000000006,-77.02320999999995,Crimson Diner + Whiskey Bar,38.89999,-77.020975,Diner
Downtown,38.89981000000006,-77.02320999999995,Conrad,38.9013723,-77.0256263,Hotel
Downtown,38.89981000000006,-77.02320999999995,"Renaissance Washington, DC Downtown Hotel",38.901684,-77.0238327,Hotel
Downtown,38.89981000000006,-77.02320999999995,BIBIBOP Asian Grill,38.89888704964609,-77.02187587124807,Asian Restaurant
Downtown,38.89981000000006,-77.02320999999995,Chaia,38.90101519926154,-77.02093368590184,Taco Place
Downtown,38.89981000000006,-77.02320999999995,La Colombe Coffee Roasters,38.901054,-77.02010200000002,Coffee Shop
Downtown,38.89981000000006,-77.02320999999995,Apple Carnegie Library,38.9025851,-77.02295,Electronics Store
Downtown,38.89981000000006,-77.02320999999995,Capital One Arena,38.89817674879205,-77.02081647117853,Basketball Stadium
Downtown,38.89981000000006,-77.02320999999995,Sixth & I Historic Synagogue,38.90088412666675,-77.02017087333526,Synagogue
Downtown,38.89981000000006,-77.02320999999995,Bang Salon,38.89734496855647,-77.02157577325032,Salon / Barbershop
Downtown,38.89981000000006,-77.02320999999995,DBGB Kitchen and Bar,38.89997794784029,-77.02500700950624,French Restaurant
Downtown,38.89981000000006,-77.02320999999995,RPM Italian,38.90222,-77.02094,Italian Restaurant
Downtown,38.89981000000006,-77.02320999999995,The Smith,38.89740110657569,-77.02414806606447,American Restaurant
Downtown,38.89981000000006,-77.02320999999995,PR at Partners,38.898322764445226,-77.02657033731748,Salon / Barbershop
Downtown,38.89981000000006,-77.02320999999995,SoulCycle Mount Vernon,38.90192965071092,-77.02046871185301,Cycle Studio
Downtown,38.89981000000006,-77.02320999999995,Estuary,38.901258,-77.025806,Restaurant
Downtown,38.89981000000006,-77.02320999999995,Poki District,38.897185,-77.02456,Poke Place
Downtown,38.89981000000006,-77.02320999999995,Shake Shack,38.89699497424359,-77.02376246452332,Burger Joint
Downtown,38.89981000000006,-77.02320999999995,Vida Fitness,38.897331104955924,-77.02153808403328,Gym
Downtown,38.89981000000006,-77.02320999999995,Acela Club,38.898101571713255,-77.02089702227094,American Restaurant
Downtown,38.89981000000006,-77.02320999999995,Trunk Club,38.8968222,-77.02375959999998,Men's Store
Downtown,38.89981000000006,-77.02320999999995,Chinatown Friendship Archway,38.89979755446136,-77.02185047978062,Monument / Landmark
Downtown,38.89981000000006,-77.02320999999995,Compass Coffee,38.897099349123145,-77.02104806900023,Coffee Shop
Downtown,38.89981000000006,-77.02320999999995,The Carnegie Library at Mount Vernon Square,38.902579173856985,-77.02294764131388,Building
Downtown,38.89981000000006,-77.02320999999995,Leica Store,38.8973683761631,-77.02562730721986,Camera Store
Downtown,38.89981000000006,-77.02320999999995,Daikaya,38.898537619341155,-77.01964259147644,Ramen Restaurant
Downtown,38.89981000000006,-77.02320999999995,The Capital Burger,38.903107469563096,-77.02175147440852,Burger Joint
Downtown,38.89981000000006,-77.02320999999995,Shouk,38.90273745213743,-77.02060014009477,Vegetarian / Vegan Restaurant
Downtown,38.89981000000006,-77.02320999999995,Fruitive,38.90032100000001,-77.02692900000002,Juice Bar
Downtown,38.89981000000006,-77.02320999999995,Shakespeare Theatre Company - Harman Hall,38.89736406316925,-77.02036323283595,Theater
Downtown,38.89981000000006,-77.02320999999995,Rosa Mexicano,38.89731889834675,-77.02152681288719,Mexican Restaurant
Downtown,38.89981000000006,-77.02320999999995,Kinship,38.90330468791273,-77.02179735225961,New American Restaurant
Downtown,38.89981000000006,-77.02320999999995,Walgreens,38.90001,-77.02179100000002,Pharmacy
Downtown,38.89981000000006,-77.02320999999995,Cuba Libre,38.89997377301732,-77.02373564243318,Cuban Restaurant
Downtown,38.89981000000006,-77.02320999999995,City Tap House Penn Quarter,38.901090946921066,-77.02370077371597,American Restaurant
Downtown,38.89981000000006,-77.02320999999995,Sfoglina,38.901615747300895,-77.02699235309242,Italian Restaurant
Downtown,38.89981000000006,-77.02320999999995,Olivia,38.89713127397378,-77.02309313817008,Mediterranean Restaurant
Downtown,38.89981000000006,-77.02320999999995,Grand Hyatt Washington,38.89936691301938,-77.0265147034664,Hotel
Downtown,38.89981000000006,-77.02320999999995,Denson Liquor Bar,38.897047161702545,-77.020106613636,Cocktail Bar
Downtown,38.89981000000006,-77.02320999999995,Izakaya,38.89857716865287,-77.01986527730847,Japanese Restaurant
Downtown,38.89981000000006,-77.02320999999995,Ford's Theatre,38.89689709014127,-77.0260387489039,Theater
Downtown,38.89981000000006,-77.02320999999995,Momiji,38.899996,-77.019193,Japanese Restaurant
Downtown,38.89981000000006,-77.02320999999995,barmini by José Andrés,38.896254767585,-77.02388112385287,Cocktail Bar
Downtown,38.89981000000006,-77.02320999999995,Clyde's of Gallery Place,38.89890515840885,-77.02178256466145,American Restaurant
Downtown,38.89981000000006,-77.02320999999995,Farmers & Distillers,38.90135771339457,-77.02020585536955,American Restaurant
Downtown,38.89981000000006,-77.02320999999995,Spice 6,38.89942478165486,-77.0201361179352,Indian Restaurant
Downtown,38.89981000000006,-77.02320999999995,Morris,38.903482374227465,-77.02193680237613,Cocktail Bar
Downtown,38.89981000000006,-77.02320999999995,Jaleo,38.89591364146447,-77.02216386795044,Tapas Restaurant
Downtown,38.89981000000006,-77.02320999999995,Vapiano,38.899864287846,-77.02098499041378,Italian Restaurant
Downtown,38.89981000000006,-77.02320999999995,Clyde's Alley Bar,38.89880541619122,-77.02172390026773,Bar
Downtown,38.89981000000006,-77.02320999999995,Shakespeare Theatre Company - Lansburgh Theatre,38.8957174132878,-77.02218532562256,Theater
Downtown,38.89981000000006,-77.02320999999995,CIRCA at Chinatown,38.89949305685901,-77.02185803227668,American Restaurant
Downtown,38.89981000000006,-77.02320999999995,Starbucks Reserve,38.899644,-77.026821,Coffee Shop
Downtown,38.89981000000006,-77.02320999999995,Stonewalls Section 118,38.89838277166343,-77.02120197781926,Basketball Stadium
Downtown,38.89981000000006,-77.02320999999995,Bantam King,38.89845203368468,-77.01911687850951,Ramen Restaurant
Downtown,38.89981000000006,-77.02320999999995,Kimpton Hotel Monaco Washington DC,38.896751,-77.022487,Hotel
Downtown,38.89981000000006,-77.02320999999995,Downtown Holiday Market,38.89731516870854,-77.02254753691201,Christmas Market
Downtown,38.89981000000006,-77.02320999999995,Pho 88,38.899559,-77.020542,Vietnamese Restaurant
Downtown,38.89981000000006,-77.02320999999995,"Marriott Marquis Washington, DC",38.9035441,-77.0251303,Hotel
Downtown,38.89981000000006,-77.02320999999995,&pizza,38.8963050035053,-77.02636805246578,Pizza Place
Downtown,38.89981000000006,-77.02320999999995,sweetgreen,38.8959378,-77.02136379999997,Salad Place
Downtown,38.89981000000006,-77.02320999999995,DeliZique,38.901335,-77.021698,Sandwich Place
Downtown,38.89981000000006,-77.02320999999995,Karma Modern Indian,38.901011919373396,-77.02072309205893,Indian Restaurant
Downtown,38.89981000000006,-77.02320999999995,Texas de Brazil,38.900900130455106,-77.01794826714206,Brazilian Restaurant
Downtown,38.89981000000006,-77.02320999999995,SEPHORA,38.8971329892334,-77.02624933754305,Cosmetics Shop
Downtown,38.89981000000006,-77.02320999999995,Cure Bar & Bistro,38.899448044991324,-77.026513227937,Cocktail Bar
Downtown,38.89981000000006,-77.02320999999995,Reren Lamen & Bar,38.90030775808141,-77.02166765928268,Ramen Restaurant
Downtown,38.89981000000006,-77.02320999999995,Kofuku Ramen,38.900287,-77.02161600000002,Ramen Restaurant
Downtown,38.89981000000006,-77.02320999999995,Luke's Lobster,38.896191863619975,-77.02146726569346,Seafood Restaurant
Downtown,38.89981000000006,-77.02320999999995,Free State,38.89837983566305,-77.01912480376656,Bar
Downtown,38.89981000000006,-77.02320999999995,Red Velvet Cupcakery,38.896347,-77.021822,Cupcake Shop
Downtown,38.89981000000006,-77.02320999999995,Embassy Suites by Hilton,38.90194320000001,-77.02621450000002,Hotel
Downtown,38.89981000000006,-77.02320999999995,Washington Marriott at Metro Center,38.899314200000006,-77.0278917,Hotel
Downtown,38.89981000000006,-77.02320999999995,Hampton Inn by Hilton,38.901783953241576,-77.01946502923761,Hotel
Downtown,38.89981000000006,-77.02320999999995,CHOPT,38.897974004584476,-77.02830612659453,Salad Place
Downtown,38.89981000000006,-77.02320999999995,Sharetea,38.89984279886541,-77.01979831039138,Bubble Tea Shop
Downtown,38.89981000000006,-77.02320999999995,PNC Bank,38.90069392635349,-77.02170655131346,Bank
Downtown,38.89981000000006,-77.02320999999995,Da Hsin Trading Co,38.9002,-77.021615,Gift Shop
Downtown,38.89981000000006,-77.02320999999995,Hill Country Backyard Barbecue,38.89784081013122,-77.01862449483556,BBQ Joint
Downtown,38.89981000000006,-77.02320999999995,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",38.899616,-77.0191649,Hotel
Downtown,38.89981000000006,-77.02320999999995,Walgreens,38.8975055,-77.0276327,Pharmacy
Downtown,38.89981000000006,-77.02320999999995,LOFT,38.8990255,-77.02173459999999,Women's Store
Downtown,38.89981000000006,-77.02320999999995,Silo,38.90203158505654,-77.01891745184057,New American Restaurant
Downtown,38.89981000000006,-77.02320999999995,Tangysweet,38.89617915581274,-77.02182603462487,Frozen Yogurt Shop
Downtown,38.89981000000006,-77.02320999999995,Crimson View,38.899972,-77.020976,Lounge
Downtown,38.89981000000006,-77.02320999999995,Chick-fil-A,38.89729440362196,-77.02112874712033,Fast Food Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,Dolcezza Artisanal Gelato,38.912786,-77.04562800000002,Ice Cream Shop
Connecticut Avenue,38.91436402122569,-77.04615485549894,McClellan's Retreat,38.91427527646172,-77.04658001661299,Whisky Bar
Connecticut Avenue,38.91436402122569,-77.04615485549894,Glen's Garden Market,38.91431915464067,-77.04500801454998,Grocery Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,ArtJamz Dupont Studio,38.91363907647949,-77.04589639008898,Art Gallery
Connecticut Avenue,38.91436402122569,-77.04615485549894,Flywheel Sports,38.91525,-77.04512,Cycle Studio
Connecticut Avenue,38.91436402122569,-77.04615485549894,Looped Yarn Works,38.913700486530146,-77.04586821456097,Arts & Crafts Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,Bethesda Bagels,38.91326307857362,-77.04585045576094,Bagel Shop
Connecticut Avenue,38.91436402122569,-77.04615485549894,Spa Logic,38.9133259,-77.0451013,Spa
Connecticut Avenue,38.91436402122569,-77.04615485549894,Ruth's Chris Steak House,38.9142233,-77.0457943,Steakhouse
Connecticut Avenue,38.91436402122569,-77.04615485549894,Salon Cielo,38.913793,-77.04543100000002,Salon / Barbershop
Connecticut Avenue,38.91436402122569,-77.04615485549894,Spanish Steps,38.913694919023634,-77.04876543467306,Scenic Lookout
Connecticut Avenue,38.91436402122569,-77.04615485549894,The Phillips Collection,38.91179580368495,-77.04674384299759,Art Museum
Connecticut Avenue,38.91436402122569,-77.04615485549894,Mitchell Park,38.91450401488428,-77.04928766059504,Park
Connecticut Avenue,38.91436402122569,-77.04615485549894,Bistrot Du Coin,38.913738,-77.04611700000002,Bistro
Connecticut Avenue,38.91436402122569,-77.04615485549894,Teaism,38.91275384366248,-77.04583436250688,Tea Room
Connecticut Avenue,38.91436402122569,-77.04615485549894,Mimosa Salon and Spa,38.91295341899149,-77.04553806790108,Salon / Barbershop
Connecticut Avenue,38.91436402122569,-77.04615485549894,Soho Cafe & Market,38.91540765577271,-77.046163883918,Café
Connecticut Avenue,38.91436402122569,-77.04615485549894,The Board Room,38.91361995823951,-77.04540252685547,Bar
Connecticut Avenue,38.91436402122569,-77.04615485549894,Tabletop,38.91148279310842,-77.04477046683748,Furniture / Home Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,Washington Sports Clubs,38.91550655790439,-77.04591330955736,Gym / Fitness Center
Connecticut Avenue,38.91436402122569,-77.04615485549894,Drybar,38.91215557988904,-77.04483651520648,Health & Beauty Service
Connecticut Avenue,38.91436402122569,-77.04615485549894,Zorba's Cafe,38.911685273283226,-77.04512357711792,Greek Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,R n R Nail & Spa,38.91304549105678,-77.04536147096849,Spa
Connecticut Avenue,38.91436402122569,-77.04615485549894,Toolbox Pilates Art Studio,38.912148155644495,-77.04401954677874,Pilates Studio
Connecticut Avenue,38.91436402122569,-77.04615485549894,Dupont Circle FRESHFARM Market,38.910973588959706,-77.04479491322043,Farmers Market
Connecticut Avenue,38.91436402122569,-77.04615485549894,Larry's Homemade Ice Cream,38.912123,-77.04459200000002,Ice Cream Shop
Connecticut Avenue,38.91436402122569,-77.04615485549894,Yoga District,38.91212831461221,-77.04466093566069,Yoga Studio
Connecticut Avenue,38.91436402122569,-77.04615485549894,The Mediterranean Way Gourmet Market,38.91314270339207,-77.04532339909042,Gourmet Shop
Connecticut Avenue,38.91436402122569,-77.04615485549894,HRC Action Center and Store,38.91201980319019,-77.04467618771783,Clothing Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,Cosmos Club,38.91121944028376,-77.047712800964,Social Club
Connecticut Avenue,38.91436402122569,-77.04615485549894,Pupatella,38.91418,-77.04153000000002,Pizza Place
Connecticut Avenue,38.91436402122569,-77.04615485549894,Kramerbooks & Afterwords Cafe,38.91075587058406,-77.04388045679009,Bookstore
Connecticut Avenue,38.91436402122569,-77.04615485549894,Bar Charley,38.91506415470276,-77.04146504402159,Cocktail Bar
Connecticut Avenue,38.91436402122569,-77.04615485549894,CrackedMacScreen / GadgetWraps HQ,38.911536518242,-77.0447836688151,Electronics Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,sweetgreen,38.91044867517603,-77.04424381256099,Salad Place
Connecticut Avenue,38.91436402122569,-77.04615485549894,Rakuya,38.91103,-77.0436,Japanese Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,Sushi Ogawa,38.91790028737168,-77.04776823520659,Sushi Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,LivingWell Health Club at Washington Hilton,38.916475435792385,-77.04370872540945,Gym / Fitness Center
Connecticut Avenue,38.91436402122569,-77.04615485549894,Anju,38.914331,-77.041483,Korean Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,Taïm,38.91052162074849,-77.04420950524424,Middle Eastern Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,Comfy Feet Spa,38.912122,-77.04446300000002,Massage Studio
Connecticut Avenue,38.91436402122569,-77.04615485549894,Firehook Bakery,38.911274119847604,-77.04380393028259,Bakery
Connecticut Avenue,38.91436402122569,-77.04615485549894,Dupont Market,38.914418634965074,-77.04156208563298,Deli / Bodega
Connecticut Avenue,38.91436402122569,-77.04615485549894,The Society of the Cincinnati,38.91071018878089,-77.04770654439926,History Museum
Connecticut Avenue,38.91436402122569,-77.04615485549894,The CakeRoom,38.917278,-77.041844,Cupcake Shop
Connecticut Avenue,38.91436402122569,-77.04615485549894,The Pembroke,38.91060833842133,-77.04320311546327,Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,Wat Massage,38.91695024414515,-77.04200286078438,Massage Studio
Connecticut Avenue,38.91436402122569,-77.04615485549894,Lauriol Plaza,38.915330675929646,-77.04162610841244,Mexican Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,Basecamp DC,38.916358570101366,-77.04152332744091,Paper / Office Supplies Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,The Dupont Circle Hotel,38.910677,-77.043065,Hotel
Connecticut Avenue,38.91436402122569,-77.04615485549894,Duplex Diner,38.9171490343698,-77.04173844873166,Diner
Connecticut Avenue,38.91436402122569,-77.04615485549894,The Chocolate House,38.91588970000001,-77.04184880000003,Dessert Shop
Connecticut Avenue,38.91436402122569,-77.04615485549894,Lucky Buns,38.91705428619864,-77.0416999936894,Burger Joint
Connecticut Avenue,38.91436402122569,-77.04615485549894,Regent Thai,38.916001433027965,-77.04174099136347,Thai Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,Woodrow Wilson House,38.914069465040384,-77.05173948276081,History Museum
Connecticut Avenue,38.91436402122569,-77.04615485549894,Alton Lane Showroom DC,38.910507793410936,-77.04358168266117,Men's Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,Bluemercury,38.91169898072146,-77.04447328970252,Cosmetics Shop
Connecticut Avenue,38.91436402122569,-77.04615485549894,Connecticut Avenue Wine & Spirits,38.91099403325632,-77.04394072294234,Liquor Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,Larry's Lounge,38.9154382,-77.04182229999998,Gay Bar
Connecticut Avenue,38.91436402122569,-77.04615485549894,Unwind Wellness Center,38.9168294,-77.0418756,Spa
Connecticut Avenue,38.91436402122569,-77.04615485549894,Whittemore House,38.91106196168785,-77.04279887771541,Historic Site
Connecticut Avenue,38.91436402122569,-77.04615485549894,Dupont Underground,38.9104635101776,-77.04347760385845,Art Gallery
Connecticut Avenue,38.91436402122569,-77.04615485549894,Pho 18 Restaurant,38.91590397803797,-77.04164020835965,Vietnamese Restaurant
Connecticut Avenue,38.91436402122569,-77.04615485549894,Jolt 'N Bolt Coffee & Tea House,38.916173,-77.04181700000002,Juice Bar
Connecticut Avenue,38.91436402122569,-77.04615485549894,7-Eleven,38.91238130679246,-77.044597864151,Convenience Store
Connecticut Avenue,38.91436402122569,-77.04615485549894,American Guest House,38.91771188,-77.04587828,Bed & Breakfast
